,count(250)
一御番人之義壱郡ゟ惣代壱人呼出御趣意申渡,1
仰付ニ付諸士始多人数江戸表へ被召寄幷兼而,1
近年莫大之御入目被指償之御場合ニハ候へ共,1
觸達候事ニ候将又市郷ニおいて令借財候向も,1
歩一御用捨も被仰付候懸ニ候得ハ於銀主共ニ,1
銀主ニ厚令勘弁重々不融通無之様可相心得候,1
右様厚被仰付候義ハ全御家中面々無格ニ至迄,1
絹物之義ハ取交相用向後拵候品ハ都而綿服ニ,1
仕候様被仰出候右ニ付繁ニ在番罷越候面々も,1
但右取究之節下才判壱人ニ郷目付両人番非人,1
次第追拂或ハ元村へ為罷帰候得者尚又其段可,1
送り出候村方ゟ直ニ御境目へ相送り追拂候事,1
人数之處へ御番人承知印相受罷帰り与頭庄屋,1
手弛ニ相成不申様役人共重々厚可相心得候事,1
高價之品相扱候義ハ不相調筈ニ候所端々右品,1
向ニ應候取究ニ不相成候而ハ難致永續候ニ付,1
入切手ニ相認相渡候様与頭庄屋共ゟ御番人へ,1
下々迷惑可仕候ニ付當八月以来相溜り候出入,1
相成候而ハ迷惑可仕候ニ付先壱應与頭庄屋へ,1
繁多ニ付諸出入物指湊下々迷惑之向も可有之,1
相成候而ハ迷惑可仕候ニ付先壱應與頭庄屋へ,1
指遣事ニ候幷ニ其方共へ相渡候出入筋之義も,1
御用之都合ニ寄折ニハ帰宅も可仕候ニ付其砌,1
但地合相工ミ毎事出入申立候様之者共之義ハ,1
之御趣意被仰渡候筈右様無之候而ハ出入人共,1
御座候ニ付而ハ此度之手懸休日ニ仕度奉存候,1
心得可申方と奉存候依而私共申合候運無指扣,1
當三月四日以来諸出入之儀於御役場ニ御行着,1
可被仰付株ハ御役場ニ而御手懸被仰付度其余,1
之儀者多分入組候出入ニ付前顕讒之日数手懸,1
與頭庄屋へ相渡候品々之義ハ當番之者共より,1
目安共取調旁早春ゟ二月晦日迄於市中旅宿ニ,1
かゝり候分且未タ呼出等ニも相成不申分如例,1
両三人宛寄合日数廿日計相手懸度旨右之通ニ,1
手懸之株者追々呼出又其方共へ相渡可申品之,1
此度再應御渡被仰付候諸出入行着方之儀頃日,1
又ハ田植時期ニ相及何れも農繁ニ御座候所ゟ,1
麦取入第一之義ニ御座候尚又降旬御座候得ハ,1
懸可申義ニ御座候尤も前顕植付幷ニ取入相済,1
申上候様被仰付候而ハ如何可有御座哉只今ゟ,1
砌ニ而来月十日比ゟ相始メ申度旨申出候ニ付,1
申義ニ御座候付而ハ此當時指急キ無拠之分者,1
ニ付御失費廣大之御事ニ被為在其時々無御據,1
御跡後ニ相成候御勝手方之義故犇と御行噤御,1
をも尽候上之義外ニ御取凌之道無之ニ付先達,1
候条右之趣御家中之面々奉承知御年限中尚更,1
被下候者其外末々御宛行之内も同断被　召上,1
向者上納方御蔵奉行之面々承合候様可有之事,1
本文小手代役之義地盤頭三人ニ而相勤居候所,1
